,Date,Open,High,Low,Close,Adj Close,Volume,daily_return,20_day_ma,50_day_ma
0,2021-11-01,326.0400085449219,333.45001220703125,326.0,329.9800109863281,328.9894714355469,31518900,,,
1,2021-11-02,331.3800048828125,334.7900085449219,323.79998779296875,328.0799865722656,327.0951538085937,28353000,-0.005757998517495699,,
2,2021-11-03,327.489990234375,332.1499938964844,323.20001220703125,331.6199951171875,330.6245422363281,20786500,0.010790077693880074,,
3,2021-11-04,334.010009765625,337.2699890136719,332.6499938964844,335.8500061035156,334.84185791015625,22495300,0.012755596913971656,,
4,2021-11-05,340.3099975585937,346.7900085449219,339.6400146484375,341.1300048828125,340.10595703125,26872800,0.015721300233263902,,
5,2021-11-08,344.4200134277344,344.7900085449219,338.3399963378906,338.6199951171875,337.603515625,18342500,-0.007357927270241871,,
6,2021-11-09,340.0,341.3099975585937,334.4700012207031,335.3699951171875,334.3632507324219,17556700,-0.00959777935994377,,
7,2021-11-10,332.489990234375,333.19000244140625,325.510009765625,327.6400146484375,326.656494140625,21872600,-0.0230491116715702,,
8,2021-11-11,329.82000732421875,332.4599914550781,327.0,327.739990234375,326.75616455078125,12376600,0.00030513851015667726,,
9,2021-11-12,330.17999267578125,341.8599853515625,329.7799987792969,340.8900146484375,339.8667297363281,25414300,0.04012334413221463,,
10,2021-11-15,344.3399963378906,353.6499938964844,343.20001220703125,347.5599975585937,346.5166931152344,25076600,0.019566378079554525,,
11,2021-11-16,343.8299865722656,346.6499938964844,340.8699951171875,342.9599914550781,341.93048095703125,18181100,-0.013235142524536614,,
12,2021-11-17,344.239990234375,347.29998779296875,340.1000061035156,340.7699890136719,339.7470397949219,13602800,-0.006385591602433571,,
13,2021-11-18,339.7200012207031,342.4599914550781,335.29998779296875,338.69000244140625,337.6733093261719,17487200,-0.0061037844860868384,,
14,2021-11-19,342.20001220703125,352.1000061035156,339.8999938964844,345.29998779296875,344.2634582519531,26488500,0.01951632851254903,,
15,2021-11-22,349.04998779296875,353.8299865722656,340.510009765625,341.010009765625,339.9863586425781,27116800,-0.012423915954251075,,
16,2021-11-23,338.92999267578125,341.3999938964844,333.5,337.25,336.23760986328125,17225000,-0.011026097938325208,,
17,2021-11-24,336.0,341.7799987792969,332.8099975585937,341.0599975585937,340.03619384765625,13566200,0.01129724998841719,,
18,2021-11-26,335.79998779296875,337.75,331.8999938964844,333.1199951171875,332.1200256347656,14750700,-0.02328036855170068,,
19,2021-11-29,336.8900146484375,340.6700134277344,335.3099975585937,338.0299987792969,337.0152893066406,16650900,0.014739444446683736,337.1334991455078,
20,2021-11-30,335.0,335.8099975585937,323.42999267578125,324.4599914550781,323.48602294921875,25390000,-0.04014438769701845,336.8574981689453,
21,2021-12-01,330.2900085449219,330.5,310.2900085449219,310.6000061035156,309.66766357421875,30329600,-0.04271708597847701,335.98349914550784,
22,2021-12-02,311.3999938964844,314.6000061035156,307.20001220703125,310.3900146484375,309.458251953125,24396200,-0.0006760832290780838,334.9220001220703,
23,2021-12-03,313.7300109863281,313.75,299.5,306.8399963378906,305.9189147949219,27471000,-0.011437282589672804,333.47149963378905,
24,2021-12-06,308.1300048828125,320.1000061035156,306.3399963378906,317.8699951171875,316.9158020019531,21758300,0.03594706984401963,332.3084991455078,
25,2021-12-07,321.57000732421875,326.5400085449219,321.0,322.8099975585937,321.8409729003906,18794000,0.01554095233048014,331.51799926757815,
26,2021-12-08,325.0,332.75,323.07000732421875,330.5599975585937,329.5677185058594,19937700,0.024007930543084477,331.2774993896484,
27,2021-12-09,329.5400085449219,336.1300048828125,328.0,329.82000732421875,328.8299560546875,16879200,-0.0022385958368836834,331.3864990234375,
28,2021-12-10,332.5599975585937,335.0299987792969,326.3699951171875,329.75,328.7601623535156,14528000,-0.00021225917974687647,331.48699951171875,
29,2021-12-13,330.95001220703125,341.0899963378906,329.5899963378906,334.489990234375,333.48590087890625,22948700,0.01437449654094003,331.1669982910156,
30,2021-12-14,328.04998779296875,335.70001220703125,327.6499938964844,333.739990234375,332.7381591796875,20461000,-0.00224221956380366,330.4759979248047,
31,2021-12-15,332.489990234375,342.1099853515625,323.9800109863281,341.6600036621094,340.6343994140625,24681300,0.02373108904980903,330.41099853515624,
32,2021-12-16,338.9800109863281,344.4599914550781,333.739990234375,334.8999938964844,333.8946838378906,22635000,-0.019785780287909893,330.11749877929685,
33,2021-12-17,332.79998779296875,337.1099853515625,330.75,333.7900085449219,332.7880249023437,40012600,-0.003314378536255158,329.8724990844727,
34,2021-12-20,329.7799987792969,329.8999938964844,322.5299987792969,325.45001220703125,324.4730529785156,17901800,-0.024985757884865567,328.88000030517577,
35,2021-12-21,326.4100036621094,336.0,323.75,334.20001220703125,333.19677734375,16116800,0.026885849352599855,328.5395004272461,
36,2021-12-22,333.79998779296875,334.510009765625,328.260009765625,330.45001220703125,329.4580383300781,16764600,-0.01122082544292946,328.19950103759766,
37,2021-12-23,330.1000061035156,336.6700134277344,328.3599853515625,335.239990234375,334.2336730957031,13987700,0.014495318052349715,327.9085006713867,
38,2021-12-27,338.8500061035156,347.8699951171875,338.010009765625,346.17999267578125,345.14080810546875,17795000,0.032633345543763514,328.5615005493164,
39,2021-12-28,346.6300048828125,352.7099914550781,345.20001220703125,346.2200012207031,345.18072509765625,16637600,0.00011557151126107001,328.9710006713867,
40,2021-12-29,346.9100036621094,349.69000244140625,341.6400146484375,342.94000244140625,341.9105834960937,10747000,-0.009473741458414398,329.89500122070314,
41,2021-12-30,344.0,347.2300109863281,343.2200012207031,344.3599853515625,343.3262634277344,10593300,0.004140616142903397,331.58300018310547,
42,2021-12-31,343.0199890136719,343.44000244140625,336.2699890136719,336.3500061035156,335.34033203125,12870500,-0.02326048202107267,332.88099975585936,
43,2022-01-03,338.29998779296875,341.0799865722656,337.19000244140625,338.5400085449219,337.52374267578125,14537900,0.00651108191367844,334.46600036621095,
44,2022-01-04,339.95001220703125,343.0899963378906,331.8699951171875,336.5299987792969,335.5198059082031,15998000,-0.005937288695254117,335.3990005493164,
45,2022-01-05,333.0199890136719,335.760009765625,323.8399963378906,324.1700134277344,323.1968994140625,20564500,-0.03672773718954081,335.4670013427734,
46,2022-01-06,322.82000732421875,339.1700134277344,322.7200012207031,332.4599914550781,331.4620056152344,27962800,0.02557293297947738,335.56200103759767,
47,2022-01-07,332.739990234375,337.0,328.8800048828125,331.7900085449219,330.7940368652344,14722000,-0.002015228681273573,335.66050109863284,
48,2022-01-10,325.3099975585937,328.3399963378906,315.42999267578125,328.07000732421875,327.0851745605469,24942400,-0.01121191453901016,335.5765014648438,
49,2022-01-11,326.7799987792969,334.6300048828125,325.2799987792969,334.3699951171875,333.36627197265625,16226800,0.019203181187918528,335.57050170898435,333.4334002685547
50,2022-01-12,335.17999267578125,336.3699951171875,330.0299987792969,333.260009765625,332.2596130371094,14104900,-0.0033196320476467367,335.5465026855469,333.49900024414063
51,2022-01-13,334.9800109863281,335.6300048828125,325.760009765625,326.4800109863281,325.4999694824219,14797100,-0.02034447152559682,334.7875030517578,333.46700073242187
52,2022-01-14,321.7900085449219,332.7300109863281,321.2099914550781,331.8999938964844,330.9036865234375,16868500,0.01660127030068992,334.6375030517578,333.4726007080078
53,2022-01-18,323.2900085449219,324.2099914550781,317.6400146484375,318.1499938964844,317.1949462890625,22645600,-0.04142814176817511,333.8555023193359,333.1186004638672
54,2022-01-19,319.5799865722656,327.1000061035156,319.3299865722656,319.5899963378906,318.6306457519531,20814700,0.004526174662994986,333.56250152587893,332.68780029296875
55,2022-01-20,323.8999938964844,327.82000732421875,315.9800109863281,316.5599975585937,315.6097412109375,16925000,-0.009480893688841974,332.68050079345704,332.24660034179686
56,2022-01-21,314.8099975585937,318.3099975585937,303.0400085449219,303.1700134277344,302.25994873046875,28710700,-0.04229840862435852,331.3165008544922,331.6026007080078
57,2022-01-24,297.8399963378906,309.5299987792969,289.010009765625,308.7099914550781,307.7832946777344,38878100,0.018273502595810953,329.99000091552733,331.2240002441406
