,Date,Open,High,Low,Close,Adj Close,Volume,daily_return,20_day_ma,50_day_ma
0,2021-11-01,25.64900016784668,25.893999099731445,25.226999282836918,25.82699966430664,25.782737731933597,265740000,,,
1,2021-11-02,25.82200050354004,26.67799949645996,25.799999237060547,26.400999069213867,26.35575485229492,294112000,0.02222478074758727,,
2,2021-11-03,26.670000076293945,26.78400039672852,26.23500061035156,26.597999572753903,26.55241584777832,239910000,0.0074618579025578224,,
3,2021-11-04,27.22900009155273,31.364999771118164,27.118000030517575,29.801000595092773,29.749929428100582,1153631000,0.1204226285355654,,
4,2021-11-05,30.187000274658203,31.399999618530277,29.40999984741211,29.75200080871582,29.701011657714844,851260000,-0.001644232925018696,,
5,2021-11-08,30.14900016784668,31.100000381469727,29.90699958801269,30.804000854492188,30.75121307373047,503101000,0.03535896804184624,,
6,2021-11-09,32.28200149536133,32.310001373291016,29.964000701904297,30.65699958801269,30.60445785522461,646746000,-0.004772148500250983,,
7,2021-11-10,29.356000900268555,30.850000381469727,28.777999877929688,29.458999633789062,29.40851593017578,636206000,-0.039077534342012554,,
8,2021-11-11,30.468000411987305,30.59000015258789,29.777000427246094,30.38999938964844,30.33791732788086,332172000,0.03160323729362258,,
9,2021-11-12,30.01000022888184,30.68000030517578,29.6299991607666,30.38999938964844,30.33791732788086,413054000,0.0,,
10,2021-11-15,30.552000045776367,30.643999099731445,29.246999740600582,30.024999618530277,29.973543167114254,384909000,-0.012010522489266373,,
11,2021-11-16,29.75900077819824,30.38999938964844,29.70599937438965,30.202999114990234,30.151235580444336,264484000,0.005928376310456507,,
12,2021-11-17,30.417999267578125,30.50900077819824,28.799999237060547,29.26099967956543,29.21085357666016,428508000,-0.031188936960809155,,
13,2021-11-18,32.367000579833984,32.7599983215332,31.32099914550781,31.674999237060547,31.62071228027344,781711000,0.08249887508733833,,
14,2021-11-19,32.24300003051758,33.0880012512207,31.905000686645508,32.98500061035156,32.928466796875,533867000,0.04135758184196825,,
15,2021-11-22,33.516998291015625,34.64699935913086,31.899999618530277,31.95599937438965,31.90122985839844,754335000,-0.031196035074166018,,
16,2021-11-23,31.53499984741211,32.36000061035156,30.8799991607666,31.746000289916992,31.69159507751465,532163000,-0.006571507340839222,,
17,2021-11-24,31.461000442504883,32.85499954223633,30.92799949645996,32.67399978637695,32.618003845214844,435162000,0.029232013103543952,,
18,2021-11-26,32.599998474121094,32.709999084472656,31.350000381469727,31.50300025939941,31.44901466369629,283069000,-0.035838879066950935,,
19,2021-11-29,32.36600112915039,33.4119987487793,32.0359992980957,33.375999450683594,33.31880187988281,454964000,0.059454628951582045,30.274149799346922,
20,2021-11-30,33.16899871826172,33.35300064086914,31.86400032043457,32.67599868774414,32.62000274658203,622066000,-0.020973177566525725,30.616599750518798,
21,2021-12-01,33.21900177001953,33.28900146484375,31.3799991607666,31.434999465942383,31.384965896606445,484368000,-0.037978922500912615,30.868299770355225,
22,2021-12-02,31.214000701904297,32.47800064086914,31.024999618530277,32.125999450683594,32.07486724853516,472890000,0.021981867233363817,31.14469976425171,
23,2021-12-03,32.0,32.12900161743164,30.1299991607666,30.69300079345703,30.64414978027344,544325000,-0.04460557435501267,31.18929977416992,
24,2021-12-06,29.8799991607666,30.24099922180176,28.038000106811523,30.03700065612793,29.989192962646484,658938000,-0.021372955409069805,31.203549766540526,
25,2021-12-07,30.957000732421875,32.44900131225586,30.650999069213867,32.426998138427734,32.375389099121094,593053000,0.07956844658563522,31.284699630737304,
26,2021-12-08,31.999000549316406,32.290000915527344,31.42099952697754,31.826000213623047,31.77534484863281,475551000,-0.01853387483599578,31.343149662017822,
27,2021-12-09,31.733999252319336,32.20500183105469,30.42799949645996,30.489999771118164,30.44147109985352,488507000,-0.04197827039330604,31.39469966888428,
28,2021-12-10,31.149999618530277,31.30500030517578,29.86100006103516,30.197999954223636,30.14993667602539,488825000,-0.009576904528911356,31.385099697113038,
29,2021-12-13,30.249000549316406,30.29400062561035,28.11599922180176,28.160999298095703,28.11617660522461,598344000,-0.06745482016079773,31.2736496925354,
30,2021-12-14,27.698999404907227,28.67799949645996,27.25,28.33699989318848,28.291898727416992,667035000,0.0062497993494385895,31.18924970626831,
31,2021-12-15,28.399999618530277,30.5,27.83799934387207,30.458999633789062,30.410520553588867,698297000,0.07488441784942301,31.202049732208252,
32,2021-12-16,31.152000427246094,31.15999984741211,28.093000411987305,28.386999130249023,28.34181785583496,707366000,-0.06802588819238531,31.15834970474243,
33,2021-12-17,27.98500061035156,28.92200088500977,27.76000022888184,27.801000595092773,27.75675201416016,713758000,-0.020643201222767305,30.964649772644044,
34,2021-12-20,27.30500030517578,28.143999099731445,27.145000457763672,27.7189998626709,27.674884796142575,461847000,-0.0029495604714439017,30.70134973526001,
35,2021-12-21,28.374000549316406,29.1200008392334,27.400999069213867,29.075000762939453,29.028722763061523,524385000,0.04891954641172602,30.5572998046875,
